('2018-01-24 05:05:50,528 - root - INFO - Data of 105-th element received and add')
('2018-01-24 05:05:51,113 - root - INFO - Data of 106-th element received and add')
('2018-01-24 05:24:39,896 - root - INFO - Program was started!')
('2018-01-24 05:24:39,905 - root - INFO - Parameters console received!')
('2018-01-24 05:24:40,874 - root - INFO - OK!All id categoty askstories received!')
('2018-01-24 05:24:41,461 - root - INFO - Data of 0-th element received(add)')
('2018-01-24 05:24:42,052 - root - INFO - Data of 1-th element received(add)')
('2018-01-24 05:24:42,641 - root - INFO - Data of 2-th element received(add)')
('2018-01-24 05:24:43,226 - root - INFO - Data of 3-th element received(add)')
('2018-01-24 05:24:43,812 - root - INFO - Data of 4-th element received(add)')
('2018-01-24 05:24:44,403 - root - INFO - Data of 5-th element received(add)')
('2018-01-24 05:24:44,993 - root - INFO - Data of 6-th element received(add)')
('2018-01-24 05:24:45,579 - root - INFO - Data of 7-th element received(add)')
('2018-01-24 05:24:46,171 - root - INFO - Data of 8-th element received(add)')
('2018-01-24 05:24:46,761 - root - INFO - Data of 9-th element received(add)')
('2018-01-24 05:24:47,348 - root - INFO - Data of 10-th element received(add)')
('2018-01-24 05:24:47,937 - root - INFO - Data of 11-th element received(add)')
('2018-01-24 05:24:48,524 - root - INFO - Data of 12-th element received(add)')
('2018-01-24 05:24:49,116 - root - INFO - Data of 13-th element received(add)')
('2018-01-24 05:24:49,706 - root - INFO - Data of 14-th element received(add)')
('2018-01-24 05:24:50,295 - root - INFO - Data of 15-th element received(add)')
('2018-01-24 05:24:50,878 - root - INFO - Data of 16-th element received(add)')
('2018-01-24 05:24:51,464 - root - INFO - Data of 17-th element received(add)')
